productAsin,country,date,isVerified,ratingScore,reviewTitle,Review_Text,preprocessed_review,sentiment,sentiment_score,index,ml_sentiment
B09G9BL5CP,India,04-11-2023,True,5.0,Amazing phone.,I am moving from Android to ios for the first time. It is been a marvelous experience to use iPhone. I regret now for being an android user. First of all the speed what they have mentioned as lightening speed yes i have experienced the lightening speed. Anything u share in whatsapp or any app u open it opens up in a flash. When I put the phone on charging it sometimes over heat the phone but now i have identified the reason for it too. Do not use the phone When on charging leave it untouched so that it won't over heat. No sort of pauses aur hanging issues at all.,moving android io first time marvelous experience use iphone regret android user first speed mentioned lightening speed yes experienced lightening speed anything u share whatsapp app u open open flash put phone charging sometimes heat phone identified reason use phone charging leave untouched wont heat sort pause aur hanging issue,Neutral,0,262,Positive
B09G9BL5CP,India,01-11-2023,True,4.0,Iphone at great indian sale,It was a good phone basically I thought that the phone will in damaged conditions or refurbished phone or some of the featured list will low and i was afraid of that but it was all ok and i am happie about that and i bought it in great indian sale,good phone basically thought phone damaged condition refurbished phone featured list low afraid ok happie bought great indian sale,Positive,1,263,Positive
B09G9BL5CP,India,20-01-2024,True,4.0,Camera quality is awesome 👍,I'm not a iPhone person but red colour is mine my first iPhone purchase so I love camara quality so happy with iPhone 13,im iphone person red colour mine first iphone purchase love camara quality happy iphone,Positive,1,264,Positive
B09G9BL5CP,India,21-10-2023,True,4.0,Got original product with worst packing,Ok guys we get orginal productColour is red128 gbCharging cable is original as both code are matchingPacking was worst no bubble wrapDelivery assistance was very rudeDon't agree to shoot video of opening parcelAmazon is giving permission to do that but delivery agent was rejecting itKindly improve package wrap some bubble cover,ok guy get orginal productcolour red gbcharging cable original code matchingpacking worst bubble wrapdelivery assistance rudedont agree shoot video opening parcelamazon giving permission delivery agent rejecting itkindly improve package wrap bubble cover,Negative,-1,265,Negative
B09G9BL5CP,India,07-01-2024,True,4.0,Value for money,Such a nice product and seller also before receiving order I am scared about the product and seller but both are good and nice thanks Amazon and the seller,nice product seller also receiving order scared product seller good nice thanks amazon seller,Positive,1,266,Positive
B09G9BL5CP,India,12-10-2023,True,5.0,BEST VALUE FOR MONEY Got for 48k🤑Go FOr IT!👌✅,"I was a Android user after several years I'm buying iphone , Was very sceptical of online ordering I mean the costly items but to my surprise everything went so smooth and very happy with the order. I got best offer and very cheap also got my fav colour red. all I want to say is if you want to get it this is the best time iphone 14 not worth the price if u have older phone jst go to iphone 13 or 15 next year. Amazon op",android user several year im buying iphone sceptical online ordering mean costly item surprise everything went smooth happy order got best offer cheap also got fav colour red want say want get best time iphone worth price u older phone jst go iphone next year amazon op,Negative,-1,267,Positive
B09G9BL5CP,India,13-12-2023,True,4.0,Smooth and Brightness,The phone is smooth and less engaging and in gaming it super fast but lowers brightness while. Need an automatic brightness button to switch off,phone smooth less engaging gaming super fast lower brightness need automatic brightness button switch,Neutral,0,268,Positive
B09G9BL5CP,India,07-03-2024,True,5.0,Best deal even in 2024,Great camera and good perfomance. Only issue is glare in night time videos due to light sources.Battery life is also good,great camera good perfomance issue glare night time video due light sourcesbattery life also good,Positive,1,269,Positive
B09G9BL5CP,India,29-02-2024,True,5.0,Crazy beast,"In love with the product ,Red Colour is just amazing .Got this for less price in great Amazon festival .Value for money , enjoying luxury apple legacy .",love product red colour amazing got less price great amazon festival value money enjoying luxury apple legacy,Positive,1,270,Positive
B09G9BL5CP,India,27-02-2024,True,5.0,Loving it!!,"Bought the iPhone 13 from Amazon and it's everything I expected and more. Sleek design, powerful performance, excellent camera, and seamless integration with other Apple devices. Fully satisfied and highly recommend it.",bought iphone amazon everything expected sleek design powerful performance excellent camera seamless integration apple device fully satisfied highly recommend,Positive,1,271,Positive
B09G9BL5CP,India,03-01-2024,True,5.0,Good product,It's first time I ever purchased an iPhone online I was a bit worried what if i gets a refurbished or pre activated phone but nvm it's all good. Thank you! Definately you can go for it I would recommend,first time ever purchased iphone online bit worried get refurbished pre activated phone nvm good thank definately go would recommend,Positive,1,272,Positive
B09G9BL5CP,India,16-12-2023,True,4.0,Luv the phone,Luv the phone and the camera is awesome,luv phone camera awesome,Neutral,0,273,Positive
B09G9BL5CP,India,19-03-2024,True,5.0,Awesome,So beautiful so elegant just looking like a wow,beautiful elegant looking like wow,Positive,1,274,Positive
B09G9BL5CP,India,03-11-2023,True,5.0,Overall User Experience & Reflexive Touch,"I am writing this review after 10 days of using this phone. Now i can relate why no one wants to leave iPhone after using it once. Similarly i never want to switch back to any android phone ever. Thank you amazon for a one day delivery. Reflexive touch, vivid display, amazing camera quality and much more.",writing review day using phone relate one want leave iphone using similarly never want switch back android phone ever thank amazon one day delivery reflexive touch vivid display amazing camera quality much,Positive,1,275,Positive
B09G9BL5CP,India,28-02-2024,True,5.0,Box was damaged,Product is bang on but the box was a bit damaged in the corners,product bang box bit damaged corner,Neutral,0,276,Negative
B09G9BL5CP,India,06-12-2023,True,5.0,Next level camera,Previously I was using top of the line android phone like oneplus 8 pro ..but after migrate to apple eco system with iPhone 13 Im mesmerised with the cameras and video quality like DSLR ..and Unbelievable battery life with 78 hours SOT with a full day heavy use .. Now I relise Apple is,previously using top line android phone like oneplus pro migrate apple eco system iphone im mesmerised camera video quality like dslr unbelievable battery life hour sot full day heavy use relise apple,Neutral,0,277,Positive
B09G9BL5CP,India,24-05-2022,True,5.0,Switching from Andriod to IOS ....good so far,"Purchased this phone 128 GB version from Amazon with exchange of one plus 2. With citibank credit card discount, exchange offer, I got it at 67K. Got delviered within 24 hours from Amazon and received original phone. Immeidately checked serail number in Apple website and warranty is geniuine and got it for 1 year.1 Phone will be avaialable with only cable. No adapter.2 Purchased adaptor at Rs.1899 from Amazon. That is also genuine product.3 After using 24 hours, my charge reduced from 100 to 42 . Good battery.4 Apps will donwload superfast.5 At the time switching on Iphone will ask for data back up. Please chooose Andriod to Iphone backup and you have to dowload one app in oyur old andriod phone. Iphone display code whcih has to be entered in the app in andriod phone. All contacts, sms, googe drive will automatically transferred to iphone. So easy !6 So far it is good going. Learnig lot...will post you after using few weeks",purchased phone gb version amazon exchange one plus citibank credit card discount exchange offer got k got delviered within hour amazon received original phone immeidately checked serail number apple website warranty geniuine got year phone avaialable cable adapter purchased adaptor r amazon also genuine product using hour charge reduced good battery apps donwload superfast time switching iphone ask data back please chooose andriod iphone backup dowload one app oyur old andriod phone iphone display code whcih entered app andriod phone contact sm googe drive automatically transferred iphone easy far good going learnig lotwill post using week,Positive,1,278,Positive
B09G9BL5CP,India,26-02-2024,True,5.0,Its Iphone,"Great camera , Good sound quality , super screen and good battery life.",great camera good sound quality super screen good battery life,Positive,1,279,Positive
B09G9BL5CP,India,05-06-2024,True,4.0,Cam phone,It was an amazing phone either than heating issues we can get an absolute cinematic experience in cinematic modeapple,amazing phone either heating issue get absolute cinematic experience cinematic modeapple,Positive,1,280,Positive
B09G9BL5CP,India,23-07-2024,True,5.0,Good,Overall is good,overall good,Positive,1,281,Positive
B09G9BL5CP,India,16-07-2024,True,5.0,No words,Handy,handy,Neutral,0,282,Neutral
B09G9BL5CP,India,18-07-2024,True,5.0,Good,Overall good,overall good,Positive,1,283,Positive
B09G9BL5CP,India,25-04-2024,True,4.0,Good,Good,good,Positive,1,284,Positive
B09G9BL5CP,India,11-04-2024,True,4.0,Good,"As everyone knows it is very Good mobile, but how ever you use battery health percentage will keep decreasing, for me this only issue with iphones",everyone know good mobile ever use battery health percentage keep decreasing issue iphones,Positive,1,285,Positive
B09G9BL5CP,India,23-07-2024,True,5.0,Great,Being an Apple user for several years I love iPhones,apple user several year love iphones,Positive,1,286,Positive
B09G9BL5CP,India,06-05-2024,True,4.0,good,good,good,Positive,1,287,Positive
B09G9BL5CP,India,07-05-2024,True,4.0,Amazing deal,Best phone to buy during sale..,best phone buy sale,Positive,1,288,Positive
B09G9BL5CP,India,24-04-2024,True,4.0,Camara is outstanding,Camara is outstandingBattery Backup need improvementAll is well,camara outstandingbattery backup need improvementall well,Neutral,0,289,Positive
B09G9BL5CP,India,22-06-2024,True,5.0,NYC looking  amazing  good service,NYC looking amazing good service,nyc looking amazing good service,Positive,1,290,Positive
B09G9BL5CP,India,20-06-2024,True,5.0,Performance & Camera quality,It's performance is osoom n camera quality is very good,performance osoom n camera quality good,Positive,1,291,Positive
B09G9BL5CP,India,25-06-2024,True,5.0,Very good just amazing iphone,I received my iphone in very good condition.Thanks amazon .,received iphone good conditionthanks amazon,Positive,1,292,Positive
B09G9BL5CP,India,29-06-2024,True,5.0,Perfect product,I find this perfect colour is amazing I would suggest this to everyone,find perfect colour amazing would suggest everyone,Positive,1,293,Positive
B09G9BL5CP,India,11-05-2024,True,5.0,Good iPhone,"Nothing to say much as iPhone is finally iPhone , only thing of 13 is good price especially during Amazone sale. If anyone is confused between 13, 14, or 15. And if price is factor go for 13",nothing say much iphone finally iphone thing good price especially amazone sale anyone confused price factor go,Positive,1,294,Positive
B09G9BL5CP,India,05-06-2024,True,5.0,A great choice,Was not thinking to buy it but iphone 14 se zyada acha camera quality laga.No heatingFast chargingDam good displayBeast performanceVery good soundAnd a medium small which I personally dont likeCamera is outstanding,thinking buy iphone se zyada acha camera quality lagano heatingfast chargingdam good displaybeast performancevery good soundand medium small personally dont likecamera outstanding,Positive,1,295,Positive
B09G9BL5CP,India,09-10-2023,True,4.0,Quality,"Okay so talking about the phone, before the delivery i was worried about the product as i saw there were not many reviews from other buyers about the seller.. But delivery went well and i got the iPhone.No lies the phone is so far good but there's a catch when i unboxed the package the iPhone box had some dirt on it not too much but it was there then inside the box there was the phone which had some of dust particles on it i don't know how but the phone was sealed packed!!Now talking about the phone it's nice and it's been just one day of having it.. Will write a full review after a longer usage then conclude my thoughts on it but ya phone looks and feel in Starlight color is very premium. From switching Android to IOS it's bit a different feel can't explain that but yaa it'll take time to adjust.",okay talking phone delivery worried product saw many review buyer seller delivery went well got iphoneno lie phone far good there catch unboxed package iphone box dirt much inside box phone dust particle dont know phone sealed packednow talking phone nice one day write full review longer usage conclude thought ya phone look feel starlight color premium switching android io bit different feel cant explain yaa itll take time adjust,Positive,1,296,Positive
B09G9BL5CP,India,31-07-2024,True,5.0,Best phone that too in budget,"The iPhone 13 is a solid upgrade, especially for those coming from older models. Its improvements in battery life, camera capabilities, and processing power make it a worthwhile consideration. However, if you already have an iPhone 12, the changes might not be significant enough to justify an immediate upgrade unless the new camera features or increased battery life are particularly important to you",iphone solid upgrade especially coming older model improvement battery life camera capability processing power make worthwhile consideration however already iphone change might significant enough justify immediate upgrade unless new camera feature increased battery life particularly important,Neutral,0,297,Positive
B09G9BL5CP,India,27-08-2024,True,5.0,iPhone 13 128gb,Phone looks good as expected and working is amazing.,phone look good expected working amazing,Positive,1,298,Positive
B09G9BL5CP,India,09-08-2024,True,5.0,It was my son’s gift,"Though I am not so big techy, I am happy to use it easily without any hassles. The phone is handy, slim and easy to operate. With little effort, I could use it happily.",though big techy happy use easily without hassle phone handy slim easy operate little effort could use happily,Neutral,0,299,Positive
B09G9BL5CP,India,30-08-2024,True,5.0,Not as good as expected,But still using,still using,Neutral,0,300,Neutral
B09G9BL5CP,India,27-08-2024,True,5.0,Good,Nice,nice,Positive,1,301,Positive
B09G9BL5CP,India,10-08-2024,True,5.0,Love it !,Amazing very smooth to use,amazing smooth use,Positive,1,302,Positive
B09G9BL5CP,India,02-11-2023,True,4.0,Best phone experience.,"DesignThe iPhone 13 retains the classic Apple design with a sleek and modern appearance. It's available in various colors, catering to different tastes. The build quality is topnotch, with a Ceramic Shield front cover and durable materials that feel premium in hand.DisplayThe device features a Super Retina XDR OLED display, which offers vibrant colors, deep blacks, and impressive brightness. It's perfect for watching videos, browsing the web, or gaming. The display quality enhances the overall user experience.PerformanceApple's A15 Bionic chip powers the iPhone 13, and it's a powerhouse. The device handles multitasking and demanding applications with ease. It's an excellent choice for both casual and power users. The performance improvements extend to better gaming experiences and faster app launches.CameraThe iPhone 13's camera system offers impressive photography capabilities. It features a dualcamera setup with sensorshift optical image stabilization, Night mode, and Deep Fusion. These features result in stunning photos, even in low light conditions. The Pro models offer even more advanced camera options.Battery LifeOne notable improvement is the battery life. The iPhone 13 provides allday battery life, which is a significant advantage for users who rely on their phones for work and entertainment. You can expect longlasting performance without frequent recharging.SoftwareThe device runs on iOS, Apple's operating system known for its stability, security, and regular updates. iOS 15 brings new features like Focus mode, improved notifications, and enhanced FaceTime capabilities, which enhance the overall user experience.ConnectivityThe iPhone 13 supports 5G connectivity, ensuring faster download and streaming speeds. It's also equipped with WiFi 6 and offers a seamless online experience.",designthe iphone retains classic apple design sleek modern appearance available various color catering different taste build quality topnotch ceramic shield front cover durable material feel premium handdisplaythe device feature super retina xdr oled display offer vibrant color deep black impressive brightness perfect watching video browsing web gaming display quality enhances overall user experienceperformanceapples bionic chip power iphone powerhouse device handle multitasking demanding application ease excellent choice casual power user performance improvement extend better gaming experience faster app launchescamerathe iphone camera system offer impressive photography capability feature dualcamera setup sensorshift optical image stabilization night mode deep fusion feature result stunning photo even low light condition pro model offer even advanced camera optionsbattery lifeone notable improvement battery life iphone provides allday battery life significant advantage user rely phone work entertainment expect longlasting performance without frequent rechargingsoftwarethe device run io apple operating system known stability security regular update io brings new feature like focus mode improved notification enhanced facetime capability enhance overall user experienceconnectivitythe iphone support g connectivity ensuring faster download streaming speed also equipped wifi offer seamless online experience,Positive,1,303,Positive
B09G9BL5CP,India,23-07-2024,True,5.0,Original product delivered,"I got 100 original product that too with proper packaging and no defect. Display, sound quality, camera all were perfect.Charging code is in the box with iphone",got original product proper packaging defect display sound quality camera perfectcharging code box iphone,Neutral,0,304,Positive
B09G9BL5CP,India,26-07-2024,True,5.0,Apple,Name at its best,name best,Positive,1,305,Positive
B09G9BL5CP,India,24-04-2024,True,4.0,Overall a good beast in price,Pros 1 Offcourse a clean apple os2 A beast for gaming3 Battery backup decent4 Display is best in the segment5 The feel when keeping it in hand was awesomeCons 1 Camera performance was very much decreased after upgrading to ios 17.4.12 Heats much while gaming and not using the a seperate fan for device,pro offcourse clean apple o beast gaming battery backup decent display best segment feel keeping hand awesomecons camera performance much decreased upgrading io heat much gaming using seperate fan device,Positive,1,306,Positive
B09G9BL5CP,India,25-07-2024,True,5.0,package and everything is fabulous,excellent product!! Amazon is great like jeff bezos,excellent product amazon great like jeff bezos,Positive,1,307,Positive
B09G9BL5CP,India,23-07-2024,True,5.0,Superb phone,Over performance of the phone is nice,performance phone nice,Positive,1,308,Positive
B09G9BL5CP,India,11-08-2024,True,5.0,Better quality photos,I realy happy about its performanceBut its Battry health will decrease rapidly at last it is a good choice to buy an iPhone,realy happy performancebut battry health decrease rapidly last good choice buy iphone,Positive,1,309,Positive
B09G9BL5CP,India,23-07-2024,True,5.0,Good,"Nice phone , iam fully satisfied this phone",nice phone iam fully satisfied phone,Positive,1,310,Positive
B09G9BL5CP,India,20-07-2024,True,5.0,Excellent.,Value of money. Very hard and tough. Working normal even after sinking in water two times.,value money hard tough working normal even sinking water two time,Neutral,0,311,Neutral
B09G9BL5CP,India,29-07-2024,True,3.0,Too expensive,Dont like it,dont like,Neutral,0,312,Negative
B09G9BL5CP,India,26-05-2024,True,4.0,Only problem is the battery,"Battery time was low , often need to charge two times a day",battery time low often need charge two time day,Neutral,0,313,Negative
B09G9BL5CP,India,09-07-2024,True,3.0,Alert slider is lose,Alert slider is lose on my phone . How did it happened.apple or amazon plz replace my product,alert slider lose phone happenedapple amazon plz replace product,Neutral,0,314,Positive
B09G9BL5CP,India,16-06-2024,True,5.0,Love,1. Touch Screen 2. Camera quality too good3. No heat issue4. Sound is Cristal clear5. Easy to use Cheap price value of money,touch screen camera quality good heat issue sound cristal clear easy use cheap price value money,Negative,-1,315,Positive
B09G9BL5CP,India,16-07-2024,True,5.0,Amazing device.,This device is worth buying.Amazing,device worth buyingamazing,Neutral,0,316,Positive
B09G9BL5CP,India,04-01-2024,True,4.0,heating,sometimes overheating issues,sometimes overheating issue,Neutral,0,317,Neutral
B09G9BL5CP,India,07-12-2023,True,4.0,Battery Performance,Using This phone for 1 month battery needs to be upgraded otherwise it is good.,using phone month battery need upgraded otherwise good,Positive,1,318,Positive
B09G9BL5CP,India,05-08-2024,True,2.0,Battery heating problem,While charging too much battery heating problem happened,charging much battery heating problem happened,Neutral,0,319,Negative
B09G9BL5CP,India,27-11-2023,True,4.0,Right choice,I have been using iPhone 13 for the last 1 month. A great experience.Right now ios17.1 runningJust captivateing stuff,using iphone last month great experienceright io runningjust captivateing stuff,Positive,1,320,Positive
B09G9BL5CP,India,04-04-2024,True,5.0,Good product,Good product,good product,Positive,1,321,Positive
B09G9BL5CP,India,21-10-2023,True,5.0,Just Class,"This is my first iPhone shifted from an android and gosh this is such an awesome phone, very well managed battery usage awesome camera video camera quality top of the line and plus its so smooth and no ads or bloatware apps like in android just superb only two issue slow battery charging and 60hz refresh rate feels lil bit slow my last device was of 120 hz",first iphone shifted android gosh awesome phone well managed battery usage awesome camera video camera quality top line plus smooth ad bloatware apps like android superb two issue slow battery charging hz refresh rate feel lil bit slow last device hz,Neutral,0,322,Positive
B09G9BL5CP,India,01-02-2024,True,5.0,Running smooth,"Using iPhone 13 from three days, it is running smooth. Till now I used iPhone 5S, SE1,SE2 and 11. Compared to all these it is very smooth while using.",using iphone three day running smooth till used iphone sese compared smooth using,Neutral,0,323,Neutral
B09G9BL5CP,India,24-10-2023,True,4.0,Camera quality,Camera quality is not up to the mark.Battery life is averageEasy to access,camera quality markbattery life averageeasy access,Neutral,0,324,Neutral
B09G9BL5CP,India,23-10-2023,True,4.0,Overall Perfect Phone,"iPhone 13 best in all categories except battery, battery drain out in 56 hrs with moderate use",iphone best category except battery battery drain hr moderate use,Positive,1,325,Positive
B09G9BL5CP,India,24-10-2023,True,4.0,Average,From android to iPhone is difficult for me there are lots of things that android user feel the android feature in iPhone,android iphone difficult lot thing android user feel android feature iphone,Neutral,0,326,Negative
B09G9BL5CP,India,01-09-2024,True,5.0,Everything,Fine product and value for money,fine product value money,Neutral,0,327,Positive
B09G9BL5CP,India,26-08-2024,True,5.0,Camera quality are osam,Best phone,best phone,Positive,1,328,Positive
B09G9BL5CP,India,25-06-2024,True,4.0,Dream mobile,"Apple iPhone is my dream mobile. I am loving this till now, the only concern I'm feeling is, since it is a bit older version the OS updates may be less in the future.",apple iphone dream mobile loving till concern im feeling since bit older version o update may less future,Neutral,0,329,Positive
B09G9BL5CP,India,20-08-2024,True,5.0,Top notch,"If you thinking to buy iphone 13, wait till great indian sale and bbd sale...you will get best discount on it...and in 2024 buy iphone 14...but if your budget id tight buy iphone 13.",thinking buy iphone wait till great indian sale bbd saleyou get best discount itand buy iphone budget id tight buy iphone,Positive,1,330,Positive
B09G9BL5CP,India,16-08-2024,True,5.0,If you love to capture moments then this phone always satisfy you with it’s fabulous camera quality.,Amazing camera,amazing camera,Positive,1,331,Positive
B09G9BL5CP,India,13-08-2024,True,5.0,Wonderful,Satisfied,satisfied,Neutral,0,332,Positive
B09G9BL5CP,India,05-01-2024,True,4.0,Amazing Phone 🤍,"DesignThe iPhone 13 retains the iconic design of its predecessors, but with some subtle refinements. The overall construction is sleek and elegant, featuring a durable aerospacegrade aluminum frame and ceramic shield front cover for improved durability. The device is available in a range of attractive colors, catering to different aesthetic preferences.DisplayOne of the most significant upgrades is the stunning Super Retina XDR display, which offers vivid colors, deep blacks, and outstanding brightness. The improved refresh rate provides smoother scrolling and more responsive touch interactions, making it a delight to use for various tasks, from browsing the web to watching videos and playing games.PerformancePowered by the latest A15 Bionic chip, the iPhone 13 delivers exceptional performance across the board. The processing power ensures seamless multitasking, swift app launches, and impressive gaming capabilities. The neural engine's advancements further enhance machine learning tasks, contributing to better efficiency and smarter features.CameraThe iPhone 13's camera system is a standout feature, significantly raising the bar for mobile photography and videography. The dualcamera setup, comprising wide and ultrawide lenses, captures stunning images with sharp detail, accurate colors, and improved lowlight performance. The addition of Cinematic mode for video recording introduces a new level of creativity, allowing users to achieve professionallooking focus transitions and selective focus effects.Battery LifeThe iPhone 13 boasts impressive battery life, keeping pace with the demands of modern usage. Whether you're streaming content, navigating with GPS, or engaging in video calls, the device offers extended endurance, reducing the need for frequent recharging. This improvement is a gamechanger for users who rely on their smartphones throughout the day.ConnectivityWith support for 5G networks, the iPhone 13 ensures faster download and upload speeds, enabling seamless streaming, swift downloads, and lagfree online experiences. The expanded 5G coverage allows users to stay connected in more locations, tapping into the potential of nextgeneration connectivity.",designthe iphone retains iconic design predecessor subtle refinement overall construction sleek elegant featuring durable aerospacegrade aluminum frame ceramic shield front cover improved durability device available range attractive color catering different aesthetic preferencesdisplayone significant upgrade stunning super retina xdr display offer vivid color deep black outstanding brightness improved refresh rate provides smoother scrolling responsive touch interaction making delight use various task browsing web watching video playing gamesperformancepowered latest bionic chip iphone delivers exceptional performance across board processing power ensures seamless multitasking swift app launch impressive gaming capability neural engine advancement enhance machine learning task contributing better efficiency smarter featurescamerathe iphone camera system standout feature significantly raising bar mobile photography videography dualcamera setup comprising wide ultrawide lens capture stunning image sharp detail accurate color improved lowlight performance addition cinematic mode video recording introduces new level creativity allowing user achieve professionallooking focus transition selective focus effectsbattery lifethe iphone boast impressive battery life keeping pace demand modern usage whether youre streaming content navigating gps engaging video call device offer extended endurance reducing need frequent recharging improvement gamechanger user rely smartphones throughout dayconnectivitywith support g network iphone ensures faster download upload speed enabling seamless streaming swift downloads lagfree online experience expanded g coverage allows user stay connected location tapping potential nextgeneration connectivity,Neutral,0,333,Positive
B09G9BL5CP,India,06-11-2022,True,5.0,Iphone 13,"Outstanding Mobile, Face Id Very Fast Even in night mode, Battery backup almost 1 day, Camera is superb, If your budget is around 6070k, Go for it",outstanding mobile face id fast even night mode battery backup almost day camera superb budget around k go,Neutral,0,334,Positive
B09G9BL5CP,India,16-09-2022,True,4.0,Good review,Apple cheap company does not give a charger in the box.,apple cheap company give charger box,Negative,-1,335,Neutral
B09G9BL5CP,India,12-08-2022,True,4.0,1x camera having pink spot in photos.,Disappointed due to defect in camera.,disappointed due defect camera,Negative,-1,336,Negative
B09G9BL5CP,India,21-12-2022,True,5.0,Genuine,"I am happy with this purchase. I purchased it at a good price, and it has excellent features. Love it.",happy purchase purchased good price excellent feature love,Positive,1,337,Positive
B09G9BL5CP,India,08-11-2022,True,5.0,Value for Money,Have switched to iPhone from android. The display and UIUX is just uncomparable. Loving every part of it.,switched iphone android display uiux uncomparable loving every part,Neutral,0,338,Positive
B09G9BL5CP,India,22-09-2022,True,5.0,Nice product :),"Nice product.But, delivery was late. I didn't get any updates for late delivery reason. I had to follow up with Amazon chat support.",nice productbut delivery late didnt get update late delivery reason follow amazon chat support,Positive,1,339,Positive
B09G9BL5CP,India,24-01-2022,True,4.0,A normal iPhone.,"Excessive heating while setup, backup n restore",excessive heating setup backup n restore,Neutral,0,340,Positive
B09G9BL5CP,India,09-03-2023,True,5.0,No heat no hang,WOW,wow,Neutral,0,341,Positive
B09G9BL5CP,India,30-01-2023,True,5.0,Awesome,Excellent product,excellent product,Positive,1,342,Positive
B09G9BL5CP,India,09-05-2024,True,5.0,iPhone 13,"Best value for money amongst 13, 14 and 15",best value money amongst,Positive,1,343,Positive
B09G9BL5CP,India,09-04-2024,True,5.0,Fantastic Upgrade,"I recently upgraded to the iPhone 13, and I couldn't be happier! The sleek design, stunning display, and lightningfast performance make it a standout device. The camera quality is exceptional, capturing every moment with clarity and precision.",recently upgraded iphone couldnt happier sleek design stunning display lightningfast performance make standout device camera quality exceptional capturing every moment clarity precision,Neutral,0,344,Positive
B09G9BL5CP,India,20-05-2024,True,5.0,Good,Nice,nice,Positive,1,345,Positive
B09G9BL5CP,India,17-10-2023,True,4.0,Awesome price,Got this in sale for a super value price. Phone is good one can find lots of reviews on it elsewhere.One star reduced because amazon collected 1k more at the time of exchange on a flawless phone exchange with no reasons and complaint which was raised to be resolved in 72hrs is on shelf. Be careful with exchange sometimes it can be misleading.,got sale super value price phone good one find lot review elsewhereone star reduced amazon collected k time exchange flawless phone exchange reason complaint raised resolved hr shelf careful exchange sometimes misleading,Positive,1,346,Positive
B09G9BL5CP,India,12-05-2024,True,5.0,Very good iphone,very good iphone,good iphone,Positive,1,347,Positive
B09G9BL5CP,India,14-05-2024,True,5.0,Perfect,Genuine Seller.,genuine seller,Neutral,0,348,Neutral
B09G9BL5CP,India,15-04-2024,True,5.0,Excellent,On time delivery and smooth process,time delivery smooth process,Neutral,0,349,Neutral
B09G9BL5CP,India,13-11-2023,True,5.0,No Nonsense Value buy in 2023,"Its for my mom upgrading from legacy iPhone plus which itself held up very well across years.Got it during the 2023 sale and that price made it a no brainer for value , performance and future proofing .The familiar OS will be intuitive across her phone and IPad Air just that charger is now different phone with lightening and iPad with usb c Compared to my 14 theres barely a difference and will hold good for the next 35 years without a hitch.",mom upgrading legacy iphone plus held well across yearsgot sale price made brainer value performance future proofing familiar o intuitive across phone ipad air charger different phone lightening ipad usb c compared there barely difference hold good next year without hitch,Positive,1,350,Positive
B09G9BL5CP,India,07-01-2024,True,4.0,Ok,Good,good,Positive,1,351,Positive
B09G9BL5CP,India,13-12-2023,True,4.0,Good phone but some camera quality issue compare to Samsung fold 5 camera is best,Good phone but some camera quality issue compare to Samsung fold 5 camera is best,good phone camera quality issue compare samsung fold camera best,Positive,1,352,Positive
B09G9BL5CP,India,01-08-2024,True,5.0,Amezing,Super super super,super super super,Neutral,0,353,Positive
B09G9BL5CP,India,11-06-2024,True,4.0,Nice Product,The colourgreen looks better that expected. Received safely. NotSealPack,colourgreen look better expected received safely notsealpack,Neutral,0,354,Positive
B09G9BL5CP,India,16-07-2024,True,5.0,Good,Good to use,good use,Positive,1,355,Positive
B09G9BL5CP,India,22-06-2024,True,5.0,Mast hai...,Mai Samsung s21 ke phone se iphone 13 m aaya hun ... to mera iphone ka experience aisa hai ki lagta hai 5 saal pichhe aa gya hun.... fingerprint nahi hai ... use karne m problem hoti hai.... Android best hai.... camera theek hai lekin s21 ka jyada achha tha .. s21 ka portrait photo mast hai aata tha...Agar mai apne s21 se compare karu to iphone ki charging slow hai .... display kamjor hai ... brightness down hai ... battery life low hai... screen ki htZ bhi slow hai ...Achha hai to only processor..... aur wo kta huwa apple,mai samsung ke phone se iphone aaya hun mera iphone ka experience aisa hai ki lagta hai saal pichhe aa gya hun fingerprint nahi hai use karne problem hoti hai android best hai camera theek hai lekin ka jyada achha tha ka portrait photo mast hai aata thaagar mai apne se compare karu iphone ki charging slow hai display kamjor hai brightness hai battery life low hai screen ki htz bhi slow hai achha hai processor aur wo kta huwa apple,Positive,1,356,Positive
B09G9BL5CP,India,05-05-2024,True,4.0,My favorite 😍💕,Nice phone delivered,nice phone delivered,Positive,1,357,Positive
B09G9BL5CP,India,22-07-2024,True,3.0,Good phone,Good phone in budget,good phone budget,Positive,1,358,Positive
B09G9BL5CP,India,20-05-2024,True,4.0,Best👍,"Go for it,",go,Neutral,0,359,Neutral
